,ID,Order Date,Class,Region,Sub-Category,Sales
428,210,2018-12-01,Стандарт,Урал,Fasteners,38367.71
429,211,2018-12-01,Стандарт,Урал,Storage,43477.56
430,259,2018-12-01,Второй класс,Владивосток,Accessories,32814.38
431,260,2018-12-01,Второй класс,Владивосток,Storage,5827.933
432,261,2018-12-01,Второй класс,Владивосток,Binders,42109.41
433,582,2018-12-01,Стандарт,Калиниград,Phones,15489.0
434,583,2018-12-01,Стандарт,Калиниград,Phones,12274.79
435,584,2018-12-01,Стандарт,Калиниград,Appliances,23494.62
436,585,2018-12-01,Стандарт,Калиниград,Binders,8816.369
437,586,2018-12-01,Стандарт,Калиниград,Phones,3553.08
438,2125,2018-12-01,Стандарт,Владивосток,Envelopes,19739.68
439,2126,2018-12-01,Стандарт,Владивосток,Phones,14170.16
440,3244,2018-12-01,Стандарт,Урал,Phones,13246.39
441,3245,2018-12-01,Стандарт,Урал,Chairs,30665.84
442,3557,2018-12-01,Стандарт,Калиниград,Paper,33705.03
443,3558,2018-12-01,Стандарт,Калиниград,Binders,34346.25
444,4140,2018-12-01,Первый класс,Владивосток,Storage,35646.04
445,4141,2018-12-01,Первый класс,Владивосток,Furnishings,26183.08
446,4928,2018-12-01,Стандарт,Владивосток,Paper,24781.37
447,4929,2018-12-01,Стандарт,Владивосток,Chairs,42711.97
448,6205,2018-12-01,Первый класс,Владивосток,Furnishings,44684.45
449,6864,2018-12-01,Стандарт,Урал,Paper,24007.35
450,7122,2018-12-01,Стандарт,Калиниград,Paper,17759.96
451,7123,2018-12-01,Стандарт,Калиниград,Bookcases,4700.654
452,8870,2018-12-01,Стандарт,Калиниград,Binders,8767.538
453,8871,2018-12-01,Стандарт,Калиниград,Furnishings,11890.36
454,8872,2018-12-01,Стандарт,Калиниград,Storage,3648.947
455,8889,2018-12-01,Стандарт,Калиниград,Furnishings,33964.54
456,9278,2018-12-01,Стандарт,Владивосток,Labels,34444.85
457,9279,2018-12-01,Стандарт,Владивосток,Binders,21280.8
458,9280,2018-12-01,Стандарт,Владивосток,Chairs,43199.88
459,880,2018-11-30,Второй класс,Владивосток,Binders,9032.526
460,881,2018-11-30,Второй класс,Владивосток,Chairs,13831.93
461,956,2018-11-30,Стандарт,Москва,Storage,39022.39
462,1604,2018-11-30,Стандарт,Владивосток,Art,21574.49
463,3070,2018-11-30,Same Day,Владивосток,Appliances,9048.959
464,3779,2018-11-30,Второй класс,Москва,Phones,18228.78
465,3899,2018-11-30,Стандарт,Урал,Fasteners,16498.85
466,5066,2018-11-30,Стандарт,Москва,Accessories,10058.68
467,5067,2018-11-30,Стандарт,Москва,Tables,42200.28
468,5585,2018-11-30,Стандарт,Владивосток,Storage,40099.91
469,5586,2018-11-30,Стандарт,Владивосток,Phones,43507.06
470,5587,2018-11-30,Стандарт,Владивосток,Storage,30530.22
471,6300,2018-11-30,Первый класс,Калиниград,Furnishings,43791.34
472,6936,2018-11-30,Второй класс,Урал,Accessories,35646.6
473,9289,2018-11-30,Первый класс,Владивосток,Chairs,18829.67
474,7390,2018-11-29,Стандарт,Москва,Chairs,17484.27
475,7391,2018-11-29,Стандарт,Москва,Furnishings,4032.11
476,948,2018-11-28,Стандарт,Владивосток,Furnishings,30548.71
477,949,2018-11-28,Стандарт,Владивосток,Furnishings,19621.19
478,950,2018-11-28,Стандарт,Владивосток,Tables,35593.99
479,951,2018-11-28,Стандарт,Владивосток,Paper,6211.638
480,952,2018-11-28,Стандарт,Владивосток,Paper,26423.41
481,1928,2018-11-28,Первый класс,Калиниград,Paper,8893.448
482,2661,2018-11-28,Стандарт,Владивосток,Phones,3731.16
483,2662,2018-11-28,Стандарт,Владивосток,Envelopes,9705.918
484,4246,2018-11-28,Стандарт,Владивосток,Art,29783.76
485,4247,2018-11-28,Стандарт,Владивосток,Furnishings,1764.229
486,4248,2018-11-28,Стандарт,Владивосток,Furnishings,19020.28
487,9743,2018-11-28,Стандарт,Калиниград,Labels,31905.48
488,914,2018-11-27,Первый класс,Урал,Furnishings,36240.71
489,915,2018-11-27,Первый класс,Урал,Accessories,1407.789
490,1935,2018-11-27,Стандарт,Калиниград,Paper,7713.434
491,1936,2018-11-27,Стандарт,Калиниград,Accessories,40780.68
492,2676,2018-11-27,Стандарт,Москва,Art,26406.71
493,2677,2018-11-27,Стандарт,Москва,Appliances,19921.62
494,4949,2018-11-27,Стандарт,Калиниград,Binders,2636.315
495,4950,2018-11-27,Стандарт,Калиниград,Furnishings,37828.29
496,5838,2018-11-27,Стандарт,Калиниград,Phones,29747.9
497,6638,2018-11-27,Второй класс,Владивосток,Art,27859.37
498,6639,2018-11-27,Второй класс,Владивосток,Binders,28270.22
499,7557,2018-11-27,Стандарт,Урал,Paper,26523.27
500,7558,2018-11-27,Стандарт,Урал,Binders,35264.62
501,511,2018-11-26,Первый класс,Урал,Furnishings,9370.279
502,512,2018-11-26,Первый класс,Урал,Accessories,4887.543
503,1431,2018-11-26,Стандарт,Владивосток,Phones,12805.01
504,1570,2018-11-26,Стандарт,Москва,Art,24622.4
505,3630,2018-11-26,Стандарт,Владивосток,Appliances,40775.32
506,3631,2018-11-26,Стандарт,Владивосток,Appliances,18470.26
507,3853,2018-11-26,Первый класс,Урал,Binders,32609.48
508,5134,2018-11-26,Стандарт,Владивосток,Appliances,30138.35
509,5135,2018-11-26,Стандарт,Владивосток,Binders,33002.2
510,7132,2018-11-26,Стандарт,Урал,Tables,29378.85
511,7133,2018-11-26,Стандарт,Урал,Phones,26043.21
512,7134,2018-11-26,Стандарт,Урал,Furnishings,35421.88
513,7135,2018-11-26,Стандарт,Урал,Phones,23942.14
514,7136,2018-11-26,Стандарт,Урал,Chairs,39774.83
515,7320,2018-11-26,Второй класс,Владивосток,Phones,19580.77
516,7321,2018-11-26,Второй класс,Владивосток,Furnishings,39266.97
517,3848,2018-11-25,Второй класс,Урал,Storage,7766.817
518,5080,2018-11-25,Стандарт,Калиниград,Bookcases,12807.76
519,5081,2018-11-25,Стандарт,Калиниград,Storage,7282.939
520,6319,2018-11-25,Второй класс,Калиниград,Phones,27658.04
521,6320,2018-11-25,Второй класс,Калиниград,Paper,13070.17
522,6979,2018-11-25,Второй класс,Москва,Paper,5802.014
523,8661,2018-11-25,Стандарт,Москва,Bookcases,42213.19
524,8684,2018-11-25,Стандарт,Калиниград,Art,19968.27
525,8959,2018-11-25,Стандарт,Урал,Phones,28878.19
526,8960,2018-11-25,Стандарт,Урал,Appliances,20588.4
527,8961,2018-11-25,Стандарт,Урал,Chairs,11074.06
528,8962,2018-11-25,Стандарт,Урал,Art,25581.44
529,9463,2018-11-25,Второй класс,Москва,Chairs,17379.03
530,554,2018-11-24,Стандарт,Урал,Fasteners,4163.636
531,1492,2018-11-24,Стандарт,Владивосток,Paper,5907.917
532,1493,2018-11-24,Стандарт,Владивосток,Chairs,4117.803
533,2593,2018-11-24,Второй класс,Москва,Phones,5871.068
534,2594,2018-11-24,Второй класс,Москва,Binders,19805.05
535,3590,2018-11-24,Стандарт,Москва,Binders,23874.39
536,3591,2018-11-24,Стандарт,Москва,Storage,41965.19
537,4349,2018-11-24,Второй класс,Калиниград,Binders,6876.093
538,4350,2018-11-24,Второй класс,Калиниград,Storage,14944.5
539,4355,2018-11-24,Второй класс,Москва,Binders,39611.59
540,4467,2018-11-24,Стандарт,Владивосток,Art,20657.49
541,4468,2018-11-24,Стандарт,Владивосток,Envelopes,40867.66
542,4469,2018-11-24,Стандарт,Владивосток,Bookcases,9990.368
543,4470,2018-11-24,Стандарт,Владивосток,Paper,28877.28
544,4765,2018-11-24,Первый класс,Калиниград,Art,21798.11
545,4870,2018-11-24,Стандарт,Владивосток,Phones,40992.89
546,4871,2018-11-24,Стандарт,Владивосток,Paper,4289.039
547,8117,2018-11-24,Same Day,Урал,Storage,22564.5
548,9123,2018-11-24,Same Day,Калиниград,Paper,23030.56
549,9217,2018-11-24,Стандарт,Урал,Appliances,1905.539
550,9265,2018-11-24,Стандарт,Москва,Binders,25459.8
551,9266,2018-11-24,Стандарт,Москва,Envelopes,1594.475
552,9746,2018-11-24,Same Day,Калиниград,Tables,41443.78
553,9747,2018-11-24,Same Day,Калиниград,Tables,27535.64
554,107,2018-11-23,Стандарт,Москва,Accessories,8848.491
555,108,2018-11-23,Стандарт,Москва,Phones,21188.95
556,109,2018-11-23,Стандарт,Москва,Art,5148.524
557,426,2018-11-23,Второй класс,Урал,Furnishings,16362.35
558,427,2018-11-23,Второй класс,Урал,Binders,26972.79
559,3381,2018-11-23,Первый класс,Владивосток,Furnishings,33620.42
560,3554,2018-11-23,Второй класс,Владивосток,Binders,26062.89
561,4773,2018-11-23,Стандарт,Урал,Furnishings,10387.56
562,4774,2018-11-23,Стандарт,Урал,Labels,42305.52
563,4775,2018-11-23,Стандарт,Урал,Phones,44864.4
564,6303,2018-11-23,Стандарт,Урал,Phones,9828.288
565,8428,2018-11-23,Первый класс,Урал,Supplies,36240.59
566,8801,2018-11-23,Стандарт,Урал,Paper,34669.4
567,8975,2018-11-23,Первый класс,Урал,Paper,3390.89
568,8976,2018-11-23,Первый класс,Урал,Paper,29067.73
569,8977,2018-11-23,Первый класс,Урал,Tables,16819.28
570,8978,2018-11-23,Первый класс,Урал,Binders,18766.57
571,3723,2018-11-22,Стандарт,Урал,Art,30173.24
572,1874,2018-11-21,Стандарт,Калиниград,Tables,35797.8
573,2213,2018-11-21,Стандарт,Владивосток,Furnishings,23485.93
574,2243,2018-11-21,Стандарт,Калиниград,Storage,37269.81
575,2244,2018-11-21,Стандарт,Калиниград,Art,24123.73
576,2245,2018-11-21,Стандарт,Калиниград,Fasteners,43780.62
577,2246,2018-11-21,Стандарт,Калиниград,Appliances,8630.595
578,2247,2018-11-21,Стандарт,Калиниград,Phones,22124.3
579,4011,2018-11-21,Первый класс,Владивосток,Paper,1894.594
580,4012,2018-11-21,Первый класс,Владивосток,Storage,7756.038
581,6147,2018-11-21,Стандарт,Калиниград,Art,8077.72
582,6148,2018-11-21,Стандарт,Калиниград,Binders,28539.38
583,6363,2018-11-21,Стандарт,Калиниград,Binders,36253.92
584,6364,2018-11-21,Стандарт,Калиниград,Machines,20772.84
585,6365,2018-11-21,Стандарт,Калиниград,Paper,23686.76
586,9039,2018-11-21,Same Day,Урал,Phones,28759.87
587,560,2018-11-20,Второй класс,Калиниград,Furnishings,21039.27
588,561,2018-11-20,Второй класс,Калиниград,Binders,16646.76
589,1039,2018-11-20,Первый класс,Москва,Art,20899.41
590,1040,2018-11-20,Первый класс,Москва,Art,26159.5
591,1813,2018-11-20,Стандарт,Владивосток,Furnishings,33292.04
592,1814,2018-11-20,Стандарт,Владивосток,Furnishings,19355.43
593,2072,2018-11-20,Стандарт,Калиниград,Chairs,28409.08
594,2782,2018-11-20,Стандарт,Урал,Art,12669.1
595,4389,2018-11-20,Первый класс,Владивосток,Paper,34596.85
596,4390,2018-11-20,Первый класс,Владивосток,Bookcases,19381.32
597,4391,2018-11-20,Первый класс,Владивосток,Phones,11519.59
598,4392,2018-11-20,Первый класс,Владивосток,Art,7029.653
599,4753,2018-11-20,Стандарт,Москва,Chairs,30198.99
600,4841,2018-11-20,Стандарт,Москва,Furnishings,44549.55
601,7927,2018-11-20,Второй класс,Владивосток,Accessories,17196.04
602,7928,2018-11-20,Второй класс,Владивосток,Phones,16502.41
603,7929,2018-11-20,Второй класс,Владивосток,Furnishings,44983.68
604,304,2018-11-19,Стандарт,Урал,Tables,37411.15
605,547,2018-11-19,Первый класс,Владивосток,Binders,44688.49
606,548,2018-11-19,Первый класс,Владивосток,Paper,29897.67
607,1479,2018-11-19,Первый класс,Калиниград,Phones,39797.43
608,1598,2018-11-19,Второй класс,Урал,Paper,32002.27
609,1599,2018-11-19,Второй класс,Урал,Supplies,6438.021
610,1600,2018-11-19,Второй класс,Урал,Art,19413.95
611,1601,2018-11-19,Второй класс,Урал,Furnishings,11474.02
612,2151,2018-11-19,Стандарт,Урал,Chairs,27100.95
